"Name","Graduation Rate by Race/Ethnicity"
"Description","New York City public high school students who graduated as of June after four years of instruction."
"Source Notes","New York City Department of Education, Graduation Results (School Years 2004-05 to 2018-19); retrieved from&nbsp;<a href=""http://schools.nyc.gov/Accountability/data/GraduationDropoutReports/default.ht""></a><a href=""https://infohub.nyced.org/reports-and-policies/citywide-information-and-data/graduation-results"">https://infohub.nyced.org/reports-and-policies/citywide-information-and-data/graduation-results</a>&nbsp;<a href=""http://schools.nyc.gov/Accountability/data/GraduationDropoutReports/default.ht""></a><a href=""http://schools.nyc.gov/Accountability/data/GraduationDropoutReports/default.ht""></a>"
"Notes","All data represent outcomes as of June after four years of instruction. In order to comply with FERPA regulations on public reporting of education outcomes, breakdowns where the number of students in the cohort is 5 or less are suppressed and maps and tables display ""no data"" or ""0""."

Location,Race/Ethnicity,TimeFrame,DataFormat,Data,Fips
"Sunnyside, Woodside, Jackson Hts",White,2007,Percent,0.55584,SD24
"Sunnyside, Woodside, Jackson Hts",White,2008,Percent,0.63972,SD24
"Sunnyside, Woodside, Jackson Hts",White,2009,Percent,0.60744,SD24
"Sunnyside, Woodside, Jackson Hts",White,2010,Percent,0.64175,SD24
"Sunnyside, Woodside, Jackson Hts",White,2011,Percent,0.62785,SD24
"Sunnyside, Woodside, Jackson Hts",White,2012,Percent,0.6383,SD24
"Sunnyside, Woodside, Jackson Hts",White,2013,Percent,0.70133,SD24
"Sunnyside, Woodside, Jackson Hts",White,2014,Percent,0.69231,SD24
"Flushing, Whitestone",Asian,2005,Percent,0.63588,SD25
"Flushing, Whitestone",Asian,2006,Percent,0.58609,SD25
"Flushing, Whitestone",Asian,2007,Percent,0.65441,SD25
"Flushing, Whitestone",Asian,2008,Percent,0.75382,SD25
"Flushing, Whitestone",Asian,2009,Percent,0.7332,SD25
"Flushing, Whitestone",Asian,2010,Percent,0.75769,SD25
"Flushing, Whitestone",Asian,2011,Percent,0.7387,SD25
"Flushing, Whitestone",Asian,2012,Percent,0.74969,SD25
"Flushing, Whitestone",Asian,2013,Percent,0.71507,SD25
"Flushing, Whitestone",Asian,2014,Percent,0.7545,SD25
"Flushing, Whitestone",Black,2005,Percent,0.45946,SD25
"Flushing, Whitestone",Black,2006,Percent,0.415,SD25
"Flushing, Whitestone",Black,2007,Percent,0.42553,SD25
"Flushing, Whitestone",Black,2008,Percent,0.49779,SD25
"Flushing, Whitestone",Black,2009,Percent,0.49227,SD25
"Flushing, Whitestone",Black,2010,Percent,0.49573,SD25
"Flushing, Whitestone",Black,2011,Percent,0.5207,SD25
"Flushing, Whitestone",Black,2012,Percent,0.48399,SD25
"Flushing, Whitestone",Black,2013,Percent,0.50977,SD25
"Flushing, Whitestone",Black,2014,Percent,0.52277,SD25
"Flushing, Whitestone",Latino,2005,Percent,0.39796,SD25
"Flushing, Whitestone",Latino,2006,Percent,0.35,SD25
"Flushing, Whitestone",Latino,2007,Percent,0.43228,SD25
"Flushing, Whitestone",Latino,2008,Percent,0.46809,SD25
"Flushing, Whitestone",Latino,2009,Percent,0.48449,SD25
"Flushing, Whitestone",Latino,2010,Percent,0.52004,SD25
"Flushing, Whitestone",Latino,2011,Percent,0.50651,SD25
"Flushing, Whitestone",Latino,2012,Percent,0.50425,SD25
"Flushing, Whitestone",Latino,2013,Percent,0.49457,SD25
"Flushing, Whitestone",Latino,2014,Percent,0.50847,SD25
"Flushing, Whitestone",White,2005,Percent,0.76491,SD25
"Flushing, Whitestone",White,2006,Percent,0.7614,SD25
"Flushing, Whitestone",White,2007,Percent,0.73191,SD25
"Flushing, Whitestone",White,2008,Percent,0.72973,SD25
"Flushing, Whitestone",White,2009,Percent,0.71277,SD25
"Flushing, Whitestone",White,2010,Percent,0.69198,SD25
"Flushing, Whitestone",White,2011,Percent,0.72464,SD25
"Flushing, Whitestone",White,2012,Percent,0.67974,SD25
"Flushing, Whitestone",White,2013,Percent,0.70946,SD25
"Flushing, Whitestone",White,2014,Percent,0.7108,SD25
"Bayside, Douglaston, Little Neck",Asian,2005,Percent,0.77524,SD26
"Bayside, Douglaston, Little Neck",Asian,2006,Percent,0.79167,SD26
"Bayside, Douglaston, Little Neck",Asian,2007,Percent,0.8162,SD26
"Bayside, Douglaston, Little Neck",Asian,2008,Percent,0.8144,SD26
"Bayside, Douglaston, Little Neck",Asian,2009,Percent,0.82241,SD26
"Bayside, Douglaston, Little Neck",Asian,2010,Percent,0.8113,SD26
"Bayside, Douglaston, Little Neck",Asian,2011,Percent,0.83913,SD26
"Bayside, Douglaston, Little Neck",Asian,2012,Percent,0.85739,SD26
"Bayside, Douglaston, Little Neck",Asian,2013,Percent,0.85821,SD26
"Bayside, Douglaston, Little Neck",Asian,2014,Percent,0.8401,SD26
"Bayside, Douglaston, Little Neck",Black,2005,Percent,0.6283,SD26
"Bayside, Douglaston, Little Neck",Black,2006,Percent,0.6357,SD26
"Bayside, Douglaston, Little Neck",Black,2007,Percent,0.68919,SD26
"Bayside, Douglaston, Little Neck",Black,2008,Percent,0.69043,SD26
"Bayside, Douglaston, Little Neck",Black,2009,Percent,0.68182,SD26
"Bayside, Douglaston, Little Neck",Black,2010,Percent,0.66092,SD26
"Bayside, Douglaston, Little Neck",Black,2011,Percent,0.68683,SD26
"Bayside, Douglaston, Little Neck",Black,2012,Percent,0.6441,SD26
"Bayside, Douglaston, Little Neck",Black,2013,Percent,0.65726,SD26
"Bayside, Douglaston, Little Neck",Black,2014,Percent,0.63005,SD26
"Bayside, Douglaston, Little Neck",Latino,2005,Percent,0.61509,SD26
"Bayside, Douglaston, Little Neck",Latino,2006,Percent,0.63201,SD26
"Bayside, Douglaston, Little Neck",Latino,2007,Percent,0.65289,SD26
"Bayside, Douglaston, Little Neck",Latino,2008,Percent,0.70634,SD26
"Bayside, Douglaston, Little Neck",Latino,2009,Percent,0.6848,SD26
"Bayside, Douglaston, Little Neck",Latino,2010,Percent,0.6977,SD26
"Bayside, Douglaston, Little Neck",Latino,2011,Percent,0.70993,SD26
"Bayside, Douglaston, Little Neck",Latino,2012,Percent,0.73474,SD26
"Bayside, Douglaston, Little Neck",Latino,2013,Percent,0.6967,SD26
"Bayside, Douglaston, Little Neck",Latino,2014,Percent,0.71353,SD26
"Bayside, Douglaston, Little Neck",White,2005,Percent,0.7161,SD26
"Bayside, Douglaston, Little Neck",White,2006,Percent,0.76406,SD26
"Bayside, Douglaston, Little Neck",White,2007,Percent,0.79111,SD26
"Bayside, Douglaston, Little Neck",White,2008,Percent,0.78359,SD26
"Bayside, Douglaston, Little Neck",White,2009,Percent,0.81445,SD26
"Bayside, Douglaston, Little Neck",White,2010,Percent,0.79534,SD26
"Bayside, Douglaston, Little Neck",White,2011,Percent,0.78084,SD26
"Bayside, Douglaston, Little Neck",White,2012,Percent,0.8075,SD26
"Bayside, Douglaston, Little Neck",White,2013,Percent,0.80222,SD26
"Bayside, Douglaston, Little Neck",White,2014,Percent,0.82406,SD26
"Jamaica, Howard Beach, Rockaways",Asian,2005,Percent,0.5,SD27
"Jamaica, Howard Beach, Rockaways",Asian,2006,Percent,0.53769,SD27
"Jamaica, Howard Beach, Rockaways",Asian,2007,Percent,0.53559,SD27
"Jamaica, Howard Beach, Rockaways",Asian,2008,Percent,0.52652,SD27
"Jamaica, Howard Beach, Rockaways",Asian,2009,Percent,0.56066,SD27
"Jamaica, Howard Beach, Rockaways",Asian,2010,Percent,0.63397,SD27
"Jamaica, Howard Beach, Rockaways",Asian,2011,Percent,0.61328,SD27
"Jamaica, Howard Beach, Rockaways",Asian,2012,Percent,0.61853,SD27
"Jamaica, Howard Beach, Rockaways",Asian,2013,Percent,0.61669,SD27
"Jamaica, Howard Beach, Rockaways",Asian,2014,Percent,0.63932,SD27
"Jamaica, Howard Beach, Rockaways",Black,2005,Percent,0.37593,SD27
"Jamaica, Howard Beach, Rockaways",Black,2006,Percent,0.41849,SD27
"Jamaica, Howard Beach, Rockaways",Black,2007,Percent,0.38728,SD27
"Jamaica, Howard Beach, Rockaways",Black,2008,Percent,0.41955,SD27
"Jamaica, Howard Beach, Rockaways",Black,2009,Percent,0.44713,SD27
"Jamaica, Howard Beach, Rockaways",Black,2010,Percent,0.50587,SD27
"Jamaica, Howard Beach, Rockaways",Black,2011,Percent,0.49776,SD27
"Jamaica, Howard Beach, Rockaways",Black,2012,Percent,0.43682,SD27
"Jamaica, Howard Beach, Rockaways",Black,2013,Percent,0.40892,SD27
"Jamaica, Howard Beach, Rockaways",Black,2014,Percent,0.46121,SD27
"Jamaica, Howard Beach, Rockaways",Latino,2005,Percent,0.3873,SD27
"Jamaica, Howard Beach, Rockaways",Latino,2006,Percent,0.43712,SD27
"Jamaica, Howard Beach, Rockaways",Latino,2007,Percent,0.40367,SD27
"Jamaica, Howard Beach, Rockaways",Latino,2008,Percent,0.41353,SD27
"Jamaica, Howard Beach, Rockaways",Latino,2009,Percent,0.42589,SD27
"Jamaica, Howard Beach, Rockaways",Latino,2010,Percent,0.52913,SD27
"Jamaica, Howard Beach, Rockaways",Latino,2011,Percent,0.54281,SD27
"Jamaica, Howard Beach, Rockaways",Latino,2012,Percent,0.51441,SD27
"Jamaica, Howard Beach, Rockaways",Latino,2013,Percent,0.50451,SD27
"Jamaica, Howard Beach, Rockaways",Latino,2014,Percent,0.57115,SD27
"Jamaica, Howard Beach, Rockaways",White,2005,Percent,0.404,SD27
"Jamaica, Howard Beach, Rockaways",White,2006,Percent,0.39086,SD27
"Jamaica, Howard Beach, Rockaways",White,2007,Percent,0.45701,SD27
"Jamaica, Howard Beach, Rockaways",White,2008,Percent,0.40201,SD27
"Jamaica, Howard Beach, Rockaways",White,2009,Percent,0.51205,SD27
"Jamaica, Howard Beach, Rockaways",White,2010,Percent,0.50282,SD27
"Jamaica, Howard Beach, Rockaways",White,2011,Percent,0.63942,SD27
"Jamaica, Howard Beach, Rockaways",White,2012,Percent,0.66534,SD27
"Jamaica, Howard Beach, Rockaways",White,2013,Percent,0.69874,SD27
"Jamaica, Howard Beach, Rockaways",White,2014,Percent,0.69856,SD27
"Jamaica, Forest Hills",Asian,2005,Percent,0.72603,SD28
"Jamaica, Forest Hills",Asian,2006,Percent,0.75246,SD28
"Jamaica, Forest Hills",Asian,2007,Percent,0.75437,SD28
"Jamaica, Forest Hills",Asian,2008,Percent,0.74489,SD28
"Jamaica, Forest Hills",Asian,2009,Percent,0.82253,SD28
"Jamaica, Forest Hills",Asian,2010,Percent,0.8316,SD28
"Jamaica, Forest Hills",Asian,2011,Percent,0.81707,SD28
"Jamaica, Forest Hills",Asian,2012,Percent,0.80783,SD28
"Jamaica, Forest Hills",Asian,2013,Percent,0.79353,SD28
"Jamaica, Forest Hills",Asian,2014,Percent,0.83419,SD28
"Jamaica, Forest Hills",Black,2005,Percent,0.55005,SD28
"Jamaica, Forest Hills",Black,2006,Percent,0.5727,SD28
"Jamaica, Forest Hills",Black,2007,Percent,0.59352,SD28
"Jamaica, Forest Hills",Black,2008,Percent,0.55375,SD28
"Jamaica, Forest Hills",Black,2009,Percent,0.63636,SD28
"Jamaica, Forest Hills",Black,2010,Percent,0.65035,SD28
"Jamaica, Forest Hills",Black,2011,Percent,0.61896,SD28
"Jamaica, Forest Hills",Black,2012,Percent,0.62042,SD28
"Jamaica, Forest Hills",Black,2013,Percent,0.69347,SD28
"Jamaica, Forest Hills",Black,2014,Percent,0.71581,SD28
"Jamaica, Forest Hills",Latino,2005,Percent,0.54891,SD28
"Jamaica, Forest Hills",Latino,2006,Percent,0.55538,SD28
"Jamaica, Forest Hills",Latino,2007,Percent,0.56454,SD28
"Jamaica, Forest Hills",Latino,2008,Percent,0.57223,SD28
"Jamaica, Forest Hills",Latino,2009,Percent,0.6571,SD28
"Jamaica, Forest Hills",Latino,2010,Percent,0.7118,SD28
"Jamaica, Forest Hills",Latino,2011,Percent,0.65718,SD28
"Jamaica, Forest Hills",Latino,2012,Percent,0.63683,SD28
"Jamaica, Forest Hills",Latino,2013,Percent,0.69669,SD28
"Jamaica, Forest Hills",Latino,2014,Percent,0.70874,SD28
"Jamaica, Forest Hills",White,2005,Percent,0.74913,SD28
"Jamaica, Forest Hills",White,2006,Percent,0.75042,SD28
"Jamaica, Forest Hills",White,2007,Percent,0.74242,SD28
"Jamaica, Forest Hills",White,2008,Percent,0.78753,SD28
"Jamaica, Forest Hills",White,2009,Percent,0.7973,SD28
"Jamaica, Forest Hills",White,2010,Percent,0.83811,SD28
"Jamaica, Forest Hills",White,2011,Percent,0.8105,SD28
"Jamaica, Forest Hills",White,2012,Percent,0.78049,SD28
"Jamaica, Forest Hills",White,2013,Percent,0.73559,SD28
"Jamaica, Forest Hills",White,2014,Percent,0.75169,SD28
"Queens Village, Rosedale, Hollis",Asian,2005,Percent,0.53846,SD29
"Queens Village, Rosedale, Hollis",Asian,2006,Percent,0.68293,SD29
"Queens Village, Rosedale, Hollis",Asian,2007,Percent,0.65714,SD29
"Queens Village, Rosedale, Hollis",Asian,2008,Percent,0.72727,SD29
"Queens Village, Rosedale, Hollis",Asian,2009,Percent,0.76087,SD29
"Queens Village, Rosedale, Hollis",Asian,2010,Percent,0.62791,SD29
"Queens Village, Rosedale, Hollis",Asian,2011,Percent,0.66038,SD29
"Queens Village, Rosedale, Hollis",Asian,2012,Percent,0.64103,SD29
"Queens Village, Rosedale, Hollis",Asian,2013,Percent,0.65,SD29
"Queens Village, Rosedale, Hollis",Asian,2014,Percent,0.77143,SD29
"Queens Village, Rosedale, Hollis",Black,2005,Percent,0.42582,SD29
"Queens Village, Rosedale, Hollis",Black,2006,Percent,0.47156,SD29
"Queens Village, Rosedale, Hollis",Black,2007,Percent,0.48603,SD29
"Queens Village, Rosedale, Hollis",Black,2008,Percent,0.59874,SD29
"Queens Village, Rosedale, Hollis",Black,2009,Percent,0.60813,SD29
"Queens Village, Rosedale, Hollis",Black,2010,Percent,0.62119,SD29
"Queens Village, Rosedale, Hollis",Black,2011,Percent,0.57615,SD29
"Queens Village, Rosedale, Hollis",Black,2012,Percent,0.55185,SD29
"Queens Village, Rosedale, Hollis",Black,2013,Percent,0.58856,SD29
"Queens Village, Rosedale, Hollis",Black,2014,Percent,0.6242,SD29
"Queens Village, Rosedale, Hollis",Latino,2005,Percent,0.36923,SD29
"Queens Village, Rosedale, Hollis",Latino,2006,Percent,0.35211,SD29
"Queens Village, Rosedale, Hollis",Latino,2007,Percent,0.45,SD29
"Queens Village, Rosedale, Hollis",Latino,2008,Percent,0.55769,SD29
"Queens Village, Rosedale, Hollis",Latino,2009,Percent,0.54651,SD29
"Queens Village, Rosedale, Hollis",Latino,2010,Percent,0.54118,SD29
"Queens Village, Rosedale, Hollis",Latino,2011,Percent,0.51087,SD29
"Queens Village, Rosedale, Hollis",Latino,2012,Percent,0.46067,SD29
"Queens Village, Rosedale, Hollis",Latino,2013,Percent,0.6,SD29
"Queens Village, Rosedale, Hollis",Latino,2014,Percent,0.63,SD29
"Queens Village, Rosedale, Hollis",White,2005,Percent,No Data,SD29
"Queens Village, Rosedale, Hollis",White,2006,Percent,No Data,SD29
"Queens Village, Rosedale, Hollis",White,2007,Percent,No Data,SD29
"Queens Village, Rosedale, Hollis",White,2008,Percent,No Data,SD29
"Queens Village, Rosedale, Hollis",White,2009,Percent,No Data,SD29
"Queens Village, Rosedale, Hollis",White,2010,Percent,No Data,SD29
"Queens Village, Rosedale, Hollis",White,2011,Percent,No Data,SD29
"Queens Village, Rosedale, Hollis",White,2012,Percent,No Data,SD29
"Queens Village, Rosedale, Hollis",White,2013,Percent,No Data,SD29
"Queens Village, Rosedale, Hollis",White,2014,Percent,No Data,SD29
"Long Island City, Astoria",Asian,2005,Percent,0.63536,SD30
"Long Island City, Astoria",Asian,2006,Percent,0.61236,SD30
"Long Island City, Astoria",Asian,2007,Percent,0.67123,SD30
"Long Island City, Astoria",Asian,2008,Percent,0.62241,SD30
"Long Island City, Astoria",Asian,2009,Percent,0.69656,SD30
"Long Island City, Astoria",Asian,2010,Percent,0.78008,SD30
"Long Island City, Astoria",Asian,2011,Percent,0.71769,SD30
"Long Island City, Astoria",Asian,2012,Percent,0.72586,SD30
"Long Island City, Astoria",Asian,2013,Percent,0.71692,SD30
"Long Island City, Astoria",Asian,2014,Percent,0.71589,SD30
"Long Island City, Astoria",Black,2005,Percent,0.4797,SD30
"Long Island City, Astoria",Black,2006,Percent,0.31746,SD30
"Long Island City, Astoria",Black,2007,Percent,0.49563,SD30
"Long Island City, Astoria",Black,2008,Percent,0.48727,SD30
"Long Island City, Astoria",Black,2009,Percent,0.41538,SD30
"Long Island City, Astoria",Black,2010,Percent,0.49498,SD30
"Long Island City, Astoria",Black,2011,Percent,0.57818,SD30
"Long Island City, Astoria",Black,2012,Percent,0.53094,SD30
"Long Island City, Astoria",Black,2013,Percent,0.57986,SD30
"Long Island City, Astoria",Black,2014,Percent,0.60825,SD30
"Long Island City, Astoria",Latino,2005,Percent,0.4321,SD30
"Long Island City, Astoria",Latino,2006,Percent,0.44228,SD30
"Long Island City, Astoria",Latino,2007,Percent,0.46355,SD30
"Long Island City, Astoria",Latino,2008,Percent,0.49213,SD30
"Long Island City, Astoria",Latino,2009,Percent,0.48196,SD30
"Long Island City, Astoria",Latino,2010,Percent,0.54658,SD30
"Long Island City, Astoria",Latino,2011,Percent,0.55827,SD30
"Long Island City, Astoria",Latino,2012,Percent,0.57109,SD30
"Long Island City, Astoria",Latino,2013,Percent,0.57092,SD30
"Long Island City, Astoria",Latino,2014,Percent,0.60332,SD30
"Long Island City, Astoria",White,2005,Percent,0.59234,SD30
"Long Island City, Astoria",White,2006,Percent,0.65217,SD30
"Long Island City, Astoria",White,2007,Percent,0.69778,SD30
"Long Island City, Astoria",White,2008,Percent,0.68278,SD30
"Long Island City, Astoria",White,2009,Percent,0.65443,SD30
"Long Island City, Astoria",White,2010,Percent,0.73744,SD30
"Long Island City, Astoria",White,2011,Percent,0.75682,SD30
"Long Island City, Astoria",White,2012,Percent,0.72818,SD30
"Long Island City, Astoria",White,2013,Percent,0.79352,SD30
"Long Island City, Astoria",White,2014,Percent,0.79398,SD30
Staten Island,Asian,2005,Percent,0.82154,SD31
Staten Island,Asian,2006,Percent,0.84936,SD31
Staten Island,Asian,2007,Percent,0.84123,SD31
Staten Island,Asian,2008,Percent,0.87879,SD31
Staten Island,Asian,2009,Percent,0.864,SD31
Staten Island,Asian,2010,Percent,0.89425,SD31
Staten Island,Asian,2011,Percent,0.91443,SD31
Staten Island,Asian,2012,Percent,0.91905,SD31
Staten Island,Asian,2013,Percent,0.89381,SD31
Staten Island,Asian,2014,Percent,0.94498,SD31
Staten Island,Black,2005,Percent,0.47708,SD31
Staten Island,Black,2006,Percent,0.52765,SD31
Staten Island,Black,2007,Percent,0.56268,SD31
Staten Island,Black,2008,Percent,0.52252,SD31
Staten Island,Black,2009,Percent,0.56915,SD31
Staten Island,Black,2010,Percent,0.58038,SD31
Staten Island,Black,2011,Percent,0.57688,SD31
Staten Island,Black,2012,Percent,0.57625,SD31
Staten Island,Black,2013,Percent,0.58035,SD31
Staten Island,Black,2014,Percent,0.63362,SD31
Staten Island,Latino,2005,Percent,0.54466,SD31
Staten Island,Latino,2006,Percent,0.50435,SD31
Staten Island,Latino,2007,Percent,0.52778,SD31
Staten Island,Latino,2008,Percent,0.53962,SD31
Staten Island,Latino,2009,Percent,0.541,SD31
Staten Island,Latino,2010,Percent,0.61591,SD31
Staten Island,Latino,2011,Percent,0.58859,SD31
Staten Island,Latino,2012,Percent,0.60511,SD31
Staten Island,Latino,2013,Percent,0.59553,SD31
Staten Island,Latino,2014,Percent,0.65613,SD31
Staten Island,White,2005,Percent,0.75278,SD31
Staten Island,White,2006,Percent,0.75676,SD31
Staten Island,White,2007,Percent,0.75536,SD31
Staten Island,White,2008,Percent,0.76329,SD31
Staten Island,White,2009,Percent,0.78846,SD31
Staten Island,White,2010,Percent,0.80387,SD31
Staten Island,White,2011,Percent,0.80358,SD31
Staten Island,White,2012,Percent,0.78746,SD31
Staten Island,White,2013,Percent,0.80129,SD31
Staten Island,White,2014,Percent,0.81753,SD31
Bushwick,Asian,2005,Percent,No Data,SD32
Bushwick,Asian,2006,Percent,No Data,SD32
Bushwick,Asian,2007,Percent,No Data,SD32
Bushwick,Asian,2008,Percent,No Data,SD32
Bushwick,Asian,2009,Percent,No Data,SD32
Bushwick,Asian,2010,Percent,No Data,SD32
Bushwick,Asian,2011,Percent,No Data,SD32
Bushwick,Asian,2012,Percent,No Data,SD32
Bushwick,Asian,2013,Percent,No Data,SD32
Bushwick,Asian,2014,Percent,No Data,SD32
Bushwick,Black,2005,Percent,0.20915,SD32
Bushwick,Black,2006,Percent,0.25294,SD32
Bushwick,Black,2007,Percent,0.41379,SD32
Bushwick,Black,2008,Percent,0.45455,SD32
Bushwick,Black,2009,Percent,0.42541,SD32
Bushwick,Black,2010,Percent,0.47619,SD32
Bushwick,Black,2011,Percent,0.37143,SD32
Bushwick,Black,2012,Percent,0.38813,SD32
Bushwick,Black,2013,Percent,0.35088,SD32
Bushwick,Black,2014,Percent,0.42857,SD32
Bushwick,Latino,2005,Percent,0.28508,SD32
Bushwick,Latino,2006,Percent,0.45809,SD32
Bushwick,Latino,2007,Percent,0.53358,SD32
Bushwick,Latino,2008,Percent,0.55179,SD32
Bushwick,Latino,2009,Percent,0.51295,SD32
Bushwick,Latino,2010,Percent,0.56397,SD32
Bushwick,Latino,2011,Percent,0.51411,SD32
Bushwick,Latino,2012,Percent,0.44426,SD32
Bushwick,Latino,2013,Percent,0.51327,SD32
Bushwick,Latino,2014,Percent,0.48694,SD32
Bushwick,White,2005,Percent,No Data,SD32
Bushwick,White,2006,Percent,No Data,SD32
Bushwick,White,2007,Percent,No Data,SD32
Bushwick,White,2008,Percent,No Data,SD32
Bushwick,White,2009,Percent,No Data,SD32
Bushwick,White,2010,Percent,No Data,SD32
Bushwick,White,2011,Percent,No Data,SD32
Bushwick,White,2012,Percent,No Data,SD32
Bushwick,White,2013,Percent,No Data,SD32
Bushwick,White,2014,Percent,No Data,SD32
New York City,Asian,2015,Percent,0.82461,3651000
New York City,Black,2015,Percent,0.61658,3651000
New York City,Latino,2015,Percent,0.60367,3651000
New York City,White,2015,Percent,0.80083,3651000
Bronx,Asian,2015,Percent,0.86207,36005
Bronx,Black,2015,Percent,0.81019,36005
Bronx,Latino,2015,Percent,0.53694,36005
Bronx,White,2015,Percent,0.74749,36005
Brooklyn,Asian,2015,Percent,0.81019,36047
Brooklyn,Black,2015,Percent,0.63046,36047
Brooklyn,Latino,2015,Percent,0.5922,36047
Brooklyn,White,2015,Percent,0.75993,36047
Manhattan,Asian,2015,Percent,0.84435,36061
Manhattan,Black,2015,Percent,0.62406,36061
Manhattan,Latino,2015,Percent,0.63621,36061
Manhattan,White,2015,Percent,0.84873,36061
Queens,Asian,2015,Percent,0.81255,36081
Queens,Black,2015,Percent,0.6052,36081
Queens,Latino,2015,Percent,0.65619,36081
Queens,White,2015,Percent,0.79931,36081
Staten Island,Asian,2015,Percent,0.89934,36085
Staten Island,Black,2015,Percent,0.63436,36085
Staten Island,Latino,2015,Percent,0.62079,36085
Staten Island,White,2015,Percent,0.83103,36085
Lower East Side,Asian,2015,Percent,0.64535,SD1
Lower East Side,Black,2015,Percent,0.50965,SD1
Lower East Side,Latino,2015,Percent,0.45758,SD1
Lower East Side,White,2015,Percent,0.90164,SD1
"Stuyvesant Town, Upper E. Side",Asian,2015,Percent,0.86243,SD2
"Stuyvesant Town, Upper E. Side",Black,2015,Percent,0.63267,SD2
"Stuyvesant Town, Upper E. Side",Latino,2015,Percent,0.66064,SD2
"Stuyvesant Town, Upper E. Side",White,2015,Percent,0.81003,SD2
Upper West Side,Asian,2015,Percent,0.94421,SD3
Upper West Side,Black,2015,Percent,0.63731,SD3
Upper West Side,Latino,2015,Percent,0.613,SD3
Upper West Side,White,2015,Percent,0.92548,SD3
East Harlem,Asian,2015,Percent,0.92308,SD4
East Harlem,Black,2015,Percent,0.704,SD4
East Harlem,Latino,2015,Percent,0.78038,SD4
East Harlem,White,2015,Percent,0.86957,SD4
Central Harlem,Asian,2015,Percent,0.9697,SD5
Central Harlem,Black,2015,Percent,0.58935,SD5
Central Harlem,Latino,2015,Percent,0.57418,SD5
Central Harlem,White,2015,Percent,0.7561,SD5
Washington Heights,Asian,2015,Percent,0.81818,SD6
Washington Heights,Black,2015,Percent,0.63684,SD6
Washington Heights,Latino,2015,Percent,0.58941,SD6
Washington Heights,White,2015,Percent,No Data,SD6
Mott Haven,Asian,2015,Percent,0.6129,SD7
Mott Haven,Black,2015,Percent,0.52214,SD7
Mott Haven,Latino,2015,Percent,0.51423,SD7
Mott Haven,White,2015,Percent,0.42308,SD7
"Hunts Point, Port Morris",Asian,2015,Percent,0.62821,SD8
"Hunts Point, Port Morris",Black,2015,Percent,0.45486,SD8
"Hunts Point, Port Morris",Latino,2015,Percent,0.40432,SD8
"Hunts Point, Port Morris",White,2015,Percent,1.48148,SD8
"East Tremont, Morris Heights",Asian,2015,Percent,0.84848,SD9
"East Tremont, Morris Heights",Black,2015,Percent,0.62567,SD9
"East Tremont, Morris Heights",Latino,2015,Percent,0.6117,SD9
"East Tremont, Morris Heights",White,2015,Percent,No Data,SD9
"Riverdale, Kingsbridge, Fordham",Asian,2015,Percent,0.94242,SD10
"Riverdale, Kingsbridge, Fordham",Black,2015,Percent,0.6084,SD10
"Riverdale, Kingsbridge, Fordham",Latino,2015,Percent,0.53301,SD10
"Riverdale, Kingsbridge, Fordham",White,2015,Percent,0.8852,SD10
"Eastchester, Baychester, Co-op City",Asian,2015,Percent,0.69298,SD11
"Eastchester, Baychester, Co-op City",Black,2015,Percent,0.6809,SD11
"Eastchester, Baychester, Co-op City",Latino,2015,Percent,0.60771,SD11
"Eastchester, Baychester, Co-op City",White,2015,Percent,0.75,SD11
"Crotona Park, Morrisania, Melrose",Asian,2015,Percent,0.68293,SD12
"Crotona Park, Morrisania, Melrose",Black,2015,Percent,0.55952,SD12
"Crotona Park, Morrisania, Melrose",Latino,2015,Percent,0.55122,SD12
"Crotona Park, Morrisania, Melrose",White,2015,Percent,0.59091,SD12
"Brooklyn Hts, Downtown Brooklyn",Asian,2015,Percent,0.94183,SD13
"Brooklyn Hts, Downtown Brooklyn",Black,2015,Percent,0.65261,SD13
"Brooklyn Hts, Downtown Brooklyn",Latino,2015,Percent,0.69251,SD13
"Brooklyn Hts, Downtown Brooklyn",White,2015,Percent,0.94304,SD13
"Williamsburg, Greenpoint",Asian,2015,Percent,0.90244,SD14
"Williamsburg, Greenpoint",Black,2015,Percent,0.69867,SD14
"Williamsburg, Greenpoint",Latino,2015,Percent,0.64629,SD14
"Williamsburg, Greenpoint",White,2015,Percent,0.76404,SD14
"S. Brooklyn, Park Slope, Sunset Park",Asian,2015,Percent,0.64045,SD15
"S. Brooklyn, Park Slope, Sunset Park",Black,2015,Percent,0.69186,SD15
"S. Brooklyn, Park Slope, Sunset Park",Latino,2015,Percent,0.58333,SD15
"S. Brooklyn, Park Slope, Sunset Park",White,2015,Percent,0.68595,SD15
Bedford Stuyvesant,Asian,2015,Percent,No Data,SD16
Bedford Stuyvesant,Black,2015,Percent,0.47032,SD16
Bedford Stuyvesant,Latino,2015,Percent,0.6,SD16
Bedford Stuyvesant,White,2015,Percent,No Data,SD16
Crown Heights,Asian,2015,Percent,0.83784,SD17
Crown Heights,Black,2015,Percent,0.66187,SD17
Crown Heights,Latino,2015,Percent,0.57353,SD17
Crown Heights,White,2015,Percent,0.56098,SD17
"East Flatbush, Canarsie",Asian,2015,Percent,No Data,SD18
"East Flatbush, Canarsie",Black,2015,Percent,0.59606,SD18
"East Flatbush, Canarsie",Latino,2015,Percent,0.50862,SD18
